,sample_name,area,x,y,experiment,layer,x_um,y_um,rotated_x,rotated_y,xc_adjusted,yc_adjusted
2241,4948,147.4,738.79303,716.3284,BARISTAseq,L5,738.79303,716.3284,294.261448,525.1980554,299.261448,530.1980554
2242,4949,139.3,733.69838,742.6739,BARISTAseq,L5,733.69838,742.6739,314.535416,542.7765593,319.535416,547.7765593
2243,4950,148.2,732.99924,753.1014,BARISTAseq,L5,732.99924,753.1014,323.218131,548.5930668,328.218131,553.5930668
2244,4951,60.25,740.84116,752.4539,BARISTAseq,L5,740.84116,752.4539,326.576123,541.4769756,331.576123,546.4769756
2245,4952,99.49,732.85326,764.3315,BARISTAseq,L5,732.85326,764.3315,332.872541,554.3315734,337.872541,559.3315734
2246,4953,128.4,737.46744,790.8274,BARISTAseq,L5,737.46744,790.8274,358.128617,563.5756448,363.128617,568.5756448
2247,4954,111.5,736.63346,802.2239,BARISTAseq,L5,736.63346,802.2239,367.583288,569.9931969,372.583288,574.9931969
2248,4956,21.08,735.5648,871.3342,BARISTAseq,L5,735.5648,871.3342,426.911276,605.4553583,431.911276,610.4553583
2249,4957,16.8,733.49619,922.1852,BARISTAseq,L5,733.49619,922.1852,469.923698,632.6589259,474.923698,637.6589259
2250,4958,112.8,734.81953,954.4799,BARISTAseq,L4,734.81953,954.4799,498.558073,647.6513114,503.558073,652.6513114
2251,4959,67.78,736.44549,966.6177,BARISTAseq,L4,736.44549,966.6177,509.88411,652.3085444,514.88411,657.3085444
2252,4960,104.1,731.91368,1052.8721,BARISTAseq,L4,731.91368,1052.8721,582.331369,699.3378543,587.331369,704.3378543
2253,4961,58.63,732.42189,1139.4289,BARISTAseq,L4,732.42189,1139.4289,657.559272,742.1527366,662.559272,747.1527366
2254,4962,97.45,740.15604,1170.3429,BARISTAseq,L4,740.15604,1170.3429,688.201348,750.9022107,693.201348,755.9022107
2255,4963,118.7,735.31394,1180.6604,BARISTAseq,L4,735.31394,1180.6604,694.718388,760.2522926,699.718388,765.2522926
2256,4964,56.91,732.04318,1201.098,BARISTAseq,L4,732.04318,1201.098,710.786584,773.2986628,715.786584,778.2986628
2257,4965,120.0,734.76865,1239.7029,BARISTAseq,L4,734.76865,1239.7029,745.587453,790.2299713,750.587453,795.2299713
2258,4987,38.28,739.89977,493.5202,BARISTAseq,L5,739.89977,493.5202,101.822239,412.8954067,106.822239,417.8954067
2259,4988,97.55,740.12808,527.9158,BARISTAseq,L5,740.12808,527.9158,131.7292,429.8861991,136.7292,434.8861991
2260,4989,162.0,741.29376,555.3751,BARISTAseq,L5,741.29376,555.3751,156.096419,442.5987304,161.096419,447.5987304
2261,4990,122.1,745.18816,573.5656,BARISTAseq,L5,745.18816,573.5656,173.798833,448.3158169,178.798833,453.3158169
2262,4991,63.65,739.99459,582.5653,BARISTAseq,L5,739.99459,582.5653,178.998785,457.3117866,183.998785,462.3117866
2263,4992,138.7,742.96822,606.5226,BARISTAseq,L5,742.96822,606.5226,201.236152,466.7082689,206.236152,471.7082689
2264,4993,128.0,748.03548,632.5965,BARISTAseq,L5,748.03548,632.5965,226.353157,475.3490313,231.353157,480.3490313
2265,4994,121.1,742.54714,680.0384,BARISTAseq,L5,742.54714,680.0384,264.703728,503.8110779,269.703728,508.8110779
2266,4995,25.78,742.71376,744.4864,BARISTAseq,L5,742.71376,744.4864,320.610655,535.8733816,325.610655,540.8733816
2267,4996,110.7,744.33835,763.8822,BARISTAseq,L5,744.33835,763.8822,338.222821,544.1588752,343.222821,549.1588752
2268,4997,168.4,747.31726,800.2203,BARISTAseq,L5,747.31726,800.2203,371.186847,559.737853,376.186847,564.737853
2269,4998,172.1,737.67427,818.3116,BARISTAseq,L5,737.67427,818.3116,382.038283,577.1311824,387.038283,582.1311824
2270,4999,23.33,737.35147,827.956,BARISTAseq,L5,737.35147,827.956,390.230779,582.2303997,395.230779,587.2303997
2271,5000,14.43,741.39586,825.7544,BARISTAseq,L5,741.39586,825.7544,390.344864,577.6269988,395.344864,582.6269988
2272,5001,38.69,742.37537,866.657,BARISTAseq,L5,742.37537,866.657,426.263419,597.2188367,431.263419,602.2188367
2273,5002,32.92,741.76723,871.2492,BARISTAseq,L5,741.76723,871.2492,429.937217,600.040469,434.937217,605.040469
2274,5003,176.6,740.20518,880.5919,BARISTAseq,L5,740.20518,880.5919,437.249087,606.0623195,442.249087,611.0623195
2275,5004,51.63,738.9878,927.0033,BARISTAseq,L5,738.9878,927.0033,476.841399,630.3099626,481.841399,635.3099626
2276,5005,33.69,739.45474,1007.3902,BARISTAseq,L4,739.45474,1007.3902,546.704308,670.0772542,551.704308,675.0772542
2277,5006,31.32,737.5993,1012.3413,BARISTAseq,L4,737.5993,1012.3413,550.06569,674.1586419,555.06569,679.1586419
2278,5007,105.9,736.80045,1038.9875,BARISTAseq,L4,736.80045,1038.9875,572.746864,688.1664705,577.746864,693.1664705
2279,5008,72.71,738.82761,1087.0739,BARISTAseq,L4,738.82761,1087.0739,615.41146,710.4408343,620.41146,715.4408343
2280,5009,55.25,741.22714,1109.1774,BARISTAseq,L4,741.22714,1109.1774,635.75622,719.4082018,640.75622,724.4082018
2281,5011,107.2,745.07946,1135.718,BARISTAseq,L4,745.07946,1135.718,660.670252,729.3345006,665.670252,734.3345006
2282,5014,43.78,739.62014,1200.245,BARISTAseq,L4,739.62014,1200.245,713.834169,766.3093709,718.834169,771.3093709
2283,5042,31.95,744.51344,460.5637,BARISTAseq,L5,744.51344,460.5637,75.581547,392.429772,80.581547,397.429772
2284,5043,83.29,744.23961,489.2492,BARISTAseq,L5,744.23961,489.2492,100.291507,407.001959,105.291507,412.001959
2285,5044,53.6,749.23929,555.2589,BARISTAseq,L5,749.23929,555.2589,159.966353,435.6583652,164.966353,440.6583652
2286,5045,44.23,747.04108,569.536,BARISTAseq,L5,747.04108,569.536,171.234425,444.6971339,176.234425,449.6971339
2287,5046,129.3,746.79861,588.3646,BARISTAseq,L5,746.79861,588.3646,187.422206,454.3163592,192.422206,459.3163592
2288,5047,93.49,747.39226,647.493,BARISTAseq,L5,747.39226,647.493,238.934801,483.3504173,243.934801,488.3504173
2289,5048,51.59,747.30296,752.7722,BARISTAseq,L5,747.30296,752.7722,330.081059,536.0389916,335.081059,541.0389916
2290,5049,71.89,748.22918,787.3936,BARISTAseq,L5,748.22918,787.3936,360.532294,552.5380624,365.532294,557.5380624
2291,5050,38.26,746.9003,816.3775,BARISTAseq,L5,746.9003,816.3775,384.973475,568.1732122,389.973475,573.1732122
2292,5051,131.2,745.63233,828.2218,BARISTAseq,L5,745.63233,828.2218,394.599186,575.1904885,399.599186,580.1904885
2293,5052,83.66,750.1359,842.7879,BARISTAseq,L5,750.1359,842.7879,409.466659,578.5687143,414.466659,583.5687143
2294,5053,56.51,748.88602,868.525,BARISTAseq,L5,748.88602,868.525,431.135037,592.5129364,436.135037,597.5129364
2295,5054,65.17,742.04347,946.6283,BARISTAseq,L5,742.04347,946.6283,495.367211,637.4704095,500.367211,642.4704095
2296,5055,88.92,751.49303,946.2939,BARISTAseq,L5,751.49303,946.2939,499.799778,629.1182611,504.799778,634.1182611
2297,5056,41.44,740.55377,996.4978,BARISTAseq,L4,740.55377,996.4978,537.818732,663.6820283,542.818732,668.6820283
2298,5057,96.57,745.51105,1005.5979,BARISTAseq,L4,745.51105,1005.5979,548.17841,663.9357444,553.17841,668.9357444
2299,5058,24.98,747.47115,1025.4527,BARISTAseq,L4,747.47115,1025.4527,566.355765,672.1599713,571.355765,677.1599713
2300,5059,85.3,742.89571,1034.8818,BARISTAseq,L4,742.89571,1034.8818,572.23661,680.8351499,577.23661,685.8351499
2301,5060,87.35,746.9198,1076.4424,BARISTAseq,L4,746.9198,1076.4424,610.246582,698.1186569,615.246582,703.1186569
2302,5061,22.55,744.72057,1085.9462,BARISTAseq,L4,744.72057,1085.9462,617.37954,704.7729043,622.37954,709.7729043
2303,5062,147.9,746.89855,1101.1579,BARISTAseq,L4,746.89855,1101.1579,631.643998,710.4881124,636.643998,715.4881124
2304,5063,71.35,749.871,1110.0469,BARISTAseq,L4,749.871,1110.0469,640.828964,712.3555654,645.828964,717.3555654
2305,5064,68.75,749.33342,1117.5075,BARISTAseq,L4,749.33342,1117.5075,647.022568,716.5495108,652.022568,721.5495108
2306,5065,151.3,740.72688,1146.7142,BARISTAseq,L4,740.72688,1146.7142,668.019912,738.5998037,673.019912,743.5998037
2307,5066,39.37,754.19512,1180.9312,BARISTAseq,L4,754.19512,1180.9312,704.388456,744.0331016,709.388456,749.0331016
2308,5067,99.85,743.70255,1214.6512,BARISTAseq,L4,743.70255,1214.6512,728.352631,769.9724739,733.352631,774.9724739
2309,5068,95.39,755.18115,1226.563,BARISTAseq,L4,755.18115,1226.563,744.406595,765.9825959,749.406595,770.9825959
2310,5069,135.4,747.23653,1231.941,BARISTAseq,L4,747.23653,1231.941,745.094747,775.551628,750.094747,780.551628
2311,5095,29.11,751.95265,429.7295,BARISTAseq,L5,751.95265,429.7295,52.591162,370.5773059,57.591162,375.5773059
2312,5096,35.28,752.62034,486.0739,BARISTAseq,L5,752.62034,486.0739,101.729246,398.1559393,106.729246,403.1559393
2313,5097,154.0,754.1429,507.9238,BARISTAseq,L5,754.1429,507.9238,121.416071,407.7561738,126.416071,412.7561738
2314,5098,69.47,753.54209,561.1307,BARISTAseq,L5,753.54209,561.1307,167.202653,434.8656897,172.202653,439.8656897
2315,5099,32.0,756.59265,569.8951,BARISTAseq,L5,756.59265,569.8951,176.318695,436.6032021,181.318695,441.6032021
2316,5100,47.43,754.64949,574.4134,BARISTAseq,L5,754.64949,574.4134,179.26133,440.5442813,184.26133,445.5442813
2317,5101,162.0,756.3796,600.4379,BARISTAseq,L5,756.3796,600.4379,202.667774,452.0508744,207.667774,457.0508744
2318,5102,136.4,750.54989,713.1555,BARISTAseq,L5,750.54989,713.1555,297.388357,513.4288607,302.388357,518.4288607
2319,5103,50.76,754.8028,715.4473,BARISTAseq,L5,754.8028,715.4473,301.498792,510.8903595,306.498792,515.8903594999999
2320,5104,163.9,757.86461,765.3878,BARISTAseq,L5,757.86461,765.3878,346.286394,533.1950616,351.286394,538.1950616
2321,5105,73.16,752.76234,791.6136,BARISTAseq,L5,752.76234,791.6136,366.452941,550.7203891,371.452941,555.7203891
2322,5106,107.0,759.08096,830.0894,BARISTAseq,L5,759.08096,830.0894,402.937552,564.4748288,407.937552,569.4748288
2323,5107,166.6,756.11464,861.6887,BARISTAseq,L5,756.11464,861.6887,428.825928,582.8353382,433.825928,587.8353382
2324,5108,54.35,753.12114,882.0355,BARISTAseq,L5,753.12114,882.0355,444.953984,595.5961545,449.953984,600.5961545
2325,5109,83.22,752.3892,932.3005,BARISTAseq,L5,752.3892,932.3005,488.126754,621.3490623,493.126754,626.3490623
2326,5111,35.47,750.77713,986.4374,BARISTAseq,L4,750.77713,986.4374,534.213573,649.7992906,539.213573,654.7992906
2327,5112,205.7,753.82502,993.6784,BARISTAseq,L4,753.82502,993.6784,542.008699,650.7778069,547.008699,655.7778069
2328,5113,111.9,751.99179,1031.2402,BARISTAseq,L4,751.99179,1031.2402,573.627911,671.1364832,578.627911,676.1364832
2329,5114,56.06,749.13705,1043.9193,BARISTAseq,L4,749.13705,1043.9193,583.183662,679.9453111,588.183662,684.9453111
2330,5115,62.37,758.32731,1110.1489,BARISTAseq,L4,758.32731,1110.1489,645.143161,705.0818208,650.143161,710.0818208
2331,5116,23.41,752.27389,1132.247,BARISTAseq,L4,752.27389,1132.247,661.259079,721.3682968,666.259079,726.3682968
2332,5117,152.4,748.98558,1161.2944,BARISTAseq,L4,748.98558,1161.2944,684.776094,738.7324184,689.776094,743.7324184
2333,5118,109.9,755.70236,1174.424,BARISTAseq,L4,755.70236,1174.424,699.505241,739.4756996,704.505241,744.4756996
2334,5119,55.84,752.38333,1185.4147,BARISTAseq,L4,752.38333,1185.4147,707.36655,747.8429695,712.36655,752.8429695
2335,5120,125.7,750.89441,1198.2122,BARISTAseq,L4,750.89441,1198.2122,717.707485,755.5279641,722.707485,760.5279641
2336,5121,86.64,751.61367,1211.2643,BARISTAseq,L4,751.61367,1211.2643,729.372423,761.4274953,734.372423,766.4274953
2337,5122,70.86,748.5292,1219.5154,BARISTAseq,L4,748.5292,1219.5154,734.977957,768.2225161,739.977957,773.2225161
2338,5123,46.55,761.44273,1219.6444,BARISTAseq,L4,761.44273,1219.6444,741.542962,757.101519,746.542962,762.101519
2339,5151,67.95,756.72347,398.2189,BARISTAseq,L6,756.72347,398.2189,27.681365,350.6980868,32.681365,355.6980868
2340,5152,66.85,755.48657,433.1453,BARISTAseq,L5,755.48657,433.1453,57.315805,369.2232245,62.315805,374.2232245
2341,5153,28.61,759.15704,463.5201,BARISTAseq,L5,759.15704,463.5201,85.460151,381.223157,90.460151,386.223157
2342,5154,197.2,761.48709,474.5922,BARISTAseq,L5,761.48709,474.5922,96.21503,384.7379994,101.21503,389.7379994
2343,5155,45.24,762.04131,505.896,BARISTAseq,L5,762.04131,505.896,123.606707,399.9013677,128.606707,404.9013677
2344,5156,26.02,760.46879,523.9976,BARISTAseq,L5,760.46879,523.9976,138.500143,410.30938,143.500143,415.30938
2345,5157,55.41,761.88716,546.5059,BARISTAseq,L5,761.88716,546.5059,158.705264,420.3289222,163.705264,425.3289222
2346,5158,61.11,757.40164,549.8078,BARISTAseq,L5,757.40164,549.8078,159.323711,425.8642354,164.323711,430.8642354
2347,5159,41.58,761.50855,560.7824,BARISTAseq,L5,761.50855,560.7824,170.882015,427.7912251,175.882015,432.7912251
2348,5160,166.7,761.86463,623.0649,BARISTAseq,L5,761.86463,623.0649,225.007901,458.6072487,230.007901,463.6072487
2349,5161,26.07,758.89682,711.1307,BARISTAseq,L5,758.89682,711.1307,299.805719,505.1870548,304.805719,510.1870548
2350,5162,110.1,762.73496,740.3508,BARISTAseq,L5,762.73496,740.3508,327.033723,516.4647406,332.033723,521.4647406
2351,5163,70.19,763.87141,754.9252,BARISTAseq,L5,763.87141,754.9252,340.225689,522.7636159,345.225689,527.7636159
2352,5164,106.0,760.5614,785.5476,BARISTAseq,L5,760.5614,785.5476,365.096085,540.9336057,370.096085,545.9336057
2353,5165,73.14,756.82202,847.8783,BARISTAseq,L5,756.82202,847.8783,417.217107,575.3211437,422.217107,580.3211437
2354,5166,86.36,760.16509,880.6246,BARISTAseq,L5,760.16509,880.6246,447.251936,588.7897351,452.251936,593.7897351
2355,5167,41.44,757.93841,893.6823,BARISTAseq,L5,757.93841,893.6823,457.449568,597.2437921,462.449568,602.2437921
2356,5169,32.97,759.52016,915.5039,BARISTAseq,L5,759.52016,915.5039,477.141429,606.7786041,482.141429,611.7786041
2357,5171,30.97,758.75479,947.7386,BARISTAseq,L5,758.75479,947.7386,504.68004,623.5502065,509.68004,628.5502065
2358,5172,91.06,758.53776,982.2835,BARISTAseq,L4,758.53776,982.2835,534.493742,641.001329,539.493742,646.001329
2359,5173,26.87,759.85615,1028.6052,BARISTAseq,L4,759.85615,1028.6052,575.275551,663.0077194,580.275551,668.0077194
2360,5174,55.45,754.53503,1053.6676,BARISTAseq,L4,754.53503,1053.6676,594.324987,680.1412044,599.324987,685.1412044
2361,5175,109.6,760.27859,1063.5901,BARISTAseq,L4,760.27859,1063.5901,605.789945,680.1248338,610.789945,685.1248338
2362,5176,56.65,760.28148,1077.4059,BARISTAseq,L4,760.28148,1077.4059,617.758365,687.026505,622.758365,692.026505
2363,5177,61.78,756.17213,1089.2587,BARISTAseq,L4,756.17213,1089.2587,625.971482,696.5091557,630.971482,701.5091557
2364,5178,70.82,762.72558,1146.8373,BARISTAseq,L4,762.72558,1146.8373,679.119903,719.6064325,684.119903,724.6064325
2365,5179,72.07,761.95312,1202.6209,BARISTAseq,L4,761.95312,1202.6209,727.052628,748.1522919,732.052628,753.1522919
2366,5205,140.3,765.13511,415.444,BARISTAseq,L6,765.13511,415.444,46.804964,352.0199826,51.804964,357.0199826
2367,5206,126.6,767.4291,428.4747,BARISTAseq,L6,767.4291,428.4747,59.238288,356.5448064,64.238288,361.5448064
2368,5207,147.1,773.98095,440.6562,BARISTAseq,L6,773.98095,440.6562,73.063884,356.9572178,78.063884,361.9572178
2369,5208,138.1,770.98659,509.5911,BARISTAseq,L5,770.98659,509.5911,131.277568,393.9997028,136.277568,398.9997028
2370,5209,46.56,764.44439,516.4893,BARISTAseq,L5,764.44439,516.4893,133.98333,403.1136662,138.98333,408.1136662
2371,5210,90.92,766.21163,527.7211,BARISTAseq,L5,766.21163,527.7211,144.595289,407.1958129,149.595289,412.1958129
2372,5212,68.37,767.59755,581.0763,BARISTAseq,L5,767.59755,581.0763,191.503119,432.6585535,196.503119,437.6585535
2373,5213,102.5,767.05327,592.7992,BARISTAseq,L5,767.05327,592.7992,201.385292,438.9882925,206.385292,443.9882925
2374,5214,26.41,769.00226,656.4889,BARISTAseq,L5,769.00226,656.4889,257.526023,469.1277529,262.526023,474.1277529
2375,5215,119.7,766.04717,773.5821,BARISTAseq,L5,766.04717,773.5821,357.473188,530.2024035,362.473188,535.2024035
2376,5216,90.55,763.25638,797.937,BARISTAseq,L5,763.25638,797.937,377.174344,544.7906465,382.174344,549.7906465
2377,5217,163.8,765.25895,810.5312,BARISTAseq,L5,765.25895,810.5312,389.083936,549.3497509,394.083936,554.3497509
2378,5218,92.32,765.75292,864.0564,BARISTAseq,L5,765.75292,864.0564,435.693288,575.6700362,440.693288,580.6700362
2379,5219,47.5,767.663,915.1303,BARISTAseq,L5,767.663,915.1303,480.887099,599.5387567,485.887099,604.5387567
2380,5220,140.4,764.94492,924.4549,BARISTAseq,L5,764.94492,924.4549,487.605579,606.5528929,492.605579,611.5528929
2381,5221,52.46,765.15348,938.0398,BARISTAseq,L5,765.15348,938.0398,499.476781,613.1610137,504.476781,618.1610137
2382,5222,59.83,763.43442,943.9282,BARISTAseq,L5,763.43442,943.9282,503.718104,617.5926249,508.718104,622.5926249
2383,5223,31.64,768.89513,974.784,BARISTAseq,L5,768.89513,974.784,533.173748,628.2822717,538.173748,633.2822717
2384,5224,34.35,764.16493,987.8694,BARISTAseq,L4,764.16493,987.8694,542.144236,638.9186458,547.144236,643.9186458
2385,5225,33.57,767.21463,984.149,BARISTAseq,L5,767.21463,984.149,540.445675,634.4178332,545.445675,639.4178332
2386,5226,62.18,768.62238,1067.8343,BARISTAseq,L4,768.62238,1067.8343,613.635828,675.0185501,618.635828,680.0185501
2387,5227,87.83,769.78893,1076.6455,BARISTAseq,L4,769.78893,1076.6455,621.8509,678.4113496,626.8509,683.4113496
2388,5228,11.34,766.77267,1082.7605,BARISTAseq,L4,766.77267,1082.7605,625.640233,684.0797986,630.640233,689.0797986
2389,5229,175.9,765.43202,1094.2889,BARISTAseq,L4,765.43202,1094.2889,634.955972,691.0021411,639.955972,696.0021411
2390,5230,146.7,769.18645,1120.6857,BARISTAseq,L4,769.18645,1120.6857,659.696609,700.9414179,664.696609,705.9414179
2391,5231,38.59,767.69883,1172.1533,BARISTAseq,L4,767.69883,1172.1533,703.533469,727.9498847,708.533469,732.9498847
2392,5232,90.93,768.34082,1182.172,BARISTAseq,L4,768.34082,1182.172,712.532268,732.4004416,717.532268,737.4004416
2393,5233,119.7,765.43744,1193.1711,BARISTAseq,L4,765.43744,1193.1711,720.608542,740.4118597,725.608542,745.4118597
2394,5234,64.1,763.448,1234.538,BARISTAseq,L4,763.448,1234.538,755.445586,762.8073623,760.445586,767.8073623
2395,5261,83.79,768.13196,560.4689,BARISTAseq,L5,768.13196,560.4689,173.920411,421.897499,178.920411,426.897499
2396,5262,34.08,770.77019,652.336,BARISTAseq,L5,770.77019,652.336,254.812345,465.5210781,259.812345,470.5210781
2397,5263,123.0,768.25765,669.2523,BARISTAseq,L5,768.25765,669.2523,268.209319,476.1509707,273.209319,481.1509707
2398,5264,17.65,773.29748,696.9936,BARISTAseq,L5,773.29748,696.9936,294.75692,485.6487669,299.75692,490.6487669
2399,5265,46.45,773.52953,734.9451,BARISTAseq,L5,773.52953,734.9451,327.745708,504.4132492,332.745708,509.4132492
2400,5267,30.41,773.88321,853.6288,BARISTAseq,L5,773.88321,853.6288,430.724089,563.4167704,435.724089,568.4167704
2401,5268,48.18,774.76525,863.006,BARISTAseq,L5,774.76525,863.006,439.287197,567.3388163,444.287197,572.3388163
2402,5269,80.94,770.48365,891.8896,BARISTAseq,L5,770.48365,891.8896,462.165981,585.4814714,467.165981,590.4814714
2403,5270,125.6,773.23454,902.9148,BARISTAseq,L5,773.23454,902.9148,473.090504,588.6083282,478.090504,593.6083282
2404,5271,24.2,769.69123,921.2827,BARISTAseq,L5,769.69123,921.2827,487.229691,600.8564422,492.229691,605.8564422
2405,5272,47.21,773.14949,935.8286,BARISTAseq,L5,773.14949,935.8286,501.557295,605.1300048,506.557295,610.1300048
2406,5273,84.29,773.01437,942.3888,BARISTAseq,L5,773.01437,942.3888,507.172123,608.5253833,512.172123,613.5253833
2407,5275,112.4,771.13378,1055.4343,BARISTAseq,L4,771.13378,1055.4343,604.15023,666.646584,609.15023,671.646584
2408,5276,159.4,776.90928,1108.0473,BARISTAseq,L4,776.90928,1108.0473,652.608751,687.9362325,657.608751,692.9362325
2409,5277,105.3,773.25895,1145.2895,BARISTAseq,L4,773.25895,1145.2895,683.043039,709.709127,688.043039,714.709127
2410,5278,105.5,771.64659,1157.6816,BARISTAseq,L4,771.64659,1157.6816,692.971126,717.2984464,697.971126,722.2984464
2411,5279,162.4,775.71086,1202.2418,BARISTAseq,L4,775.71086,1202.2418,733.599357,736.0461164,738.599357,741.0461164
2412,5280,180.3,771.19293,1214.2529,BARISTAseq,L4,771.19293,1214.2529,741.745443,745.9618077,746.745443,750.9618077
2413,5281,55.96,771.26335,1225.0328,BARISTAseq,L4,771.26335,1225.0328,751.117982,751.2878514,756.117982,756.2878514
2414,5301,34.69,778.58404,397.5216,BARISTAseq,L6,778.58404,397.5216,38.00181,331.4144457,43.00181,336.4144457
2415,5302,104.1,777.30212,502.5675,BARISTAseq,L5,777.30212,502.5675,128.349925,385.019401,133.349925,390.019401
2416,5303,171.5,776.15195,524.5482,BARISTAseq,L5,776.15195,524.5482,146.814428,397.0000808,151.814428,402.0000808
2417,5304,130.9,772.79305,615.7784,BARISTAseq,L5,772.79305,615.7784,224.157712,445.4999694,229.157712,450.4999694
2418,5305,120.3,776.40511,626.1248,BARISTAseq,L5,776.40511,626.1248,234.924645,447.54169,239.924645,452.54169
2419,5306,99.13,779.02179,678.176,BARISTAseq,L5,779.02179,678.176,281.318069,471.2867385,286.318069,476.2867385
2420,5307,64.99,776.18526,707.7857,BARISTAseq,L5,776.18526,707.7857,305.547899,488.5405378,310.547899,493.5405378
2421,5308,23.92,780.931,751.3352,BARISTAseq,L5,780.931,751.3352,345.641254,506.1928736,350.641254,511.1928736
2422,5309,154.6,776.51173,761.9889,BARISTAseq,L5,776.51173,761.9889,352.660862,515.3447438,357.660862,520.3447438
2423,5310,121.7,775.33323,783.871,BARISTAseq,L5,775.33323,783.871,371.025799,527.3006961,376.025799,532.3006961
2424,5311,105.7,781.833,791.6276,BARISTAseq,L5,781.833,791.6276,380.992586,525.5469439,385.992586,530.5469439
2425,5312,64.94,782.09818,830.4748,BARISTAseq,L5,782.09818,830.4748,414.773805,544.7303643,419.773805,549.7303643
2426,5313,42.27,774.91065,832.2284,BARISTAseq,L5,774.91065,832.2284,412.700882,551.8323761,417.700882,556.8323761
2427,5314,49.34,779.86791,839.8285,BARISTAseq,L5,779.86791,839.8285,421.761231,551.3364815,426.761231,556.3364815
2428,5316,19.29,779.89678,901.7069,BARISTAseq,L5,779.89678,901.7069,475.37354,582.2339748,480.37354,587.2339748
2429,5318,33.85,780.82867,1001.4343,BARISTAseq,L5,780.82867,1001.4343,562.221202,631.2635824,567.221202,636.2635824
2430,5319,64.71,776.827,1069.3916,BARISTAseq,L4,776.827,1069.3916,619.084844,668.6901074,624.084844,673.6901074
2431,5320,141.3,774.36426,1087.3446,BARISTAseq,L4,774.36426,1087.3446,633.404705,679.7949479,638.404705,684.7949479
2432,5321,27.87,774.9836,1127.7624,BARISTAseq,L4,774.9836,1127.7624,668.7233,699.4564657,673.7233,704.4564657
2433,5322,38.34,777.16869,1177.0972,BARISTAseq,L4,777.16869,1177.0972,712.548115,722.2178695,717.548115,727.2178695
2434,5323,220.0,779.62668,1187.2276,BARISTAseq,L4,779.62668,1187.2276,722.551206,725.1512639,727.551206,730.1512639
2435,5325,36.6,778.235,1221.9529,BARISTAseq,L4,778.235,1221.9529,751.934116,743.7099845,756.934116,748.7099845
2436,5349,62.31,788.02354,378.7278,BARISTAseq,L6,788.02354,378.7278,26.440162,313.8462839,31.440162,318.8462839
2437,5350,134.5,785.11122,389.4966,BARISTAseq,L6,785.11122,389.4966,34.312482,321.7503529,39.312482,326.7503529
2438,5351,103.7,786.83126,422.7425,BARISTAseq,L6,786.83126,422.7425,63.969055,336.8744962,68.969055,341.8744962
2439,5353,152.0,787.58603,531.9887,BARISTAseq,L5,787.58603,531.9887,158.973164,390.814322,163.973164,395.814322
2440,5354,119.9,784.83467,544.512,BARISTAseq,L5,784.83467,544.512,168.445727,399.4558053,173.445727,404.4558053
2441,5355,57.4,780.23711,557.8471,BARISTAseq,L5,780.23711,557.8471,177.698795,410.1020672,182.698795,415.1020672
2442,5356,86.98,788.23908,596.2467,BARISTAseq,L5,788.23908,596.2467,214.958598,422.3603347,219.958598,427.3603347
2443,5357,110.7,785.81001,619.8979,BARISTAseq,L5,785.81001,619.8979,234.230933,436.2835668,239.230933,441.2835668
2444,5358,157.0,790.81066,633.5403,BARISTAseq,L5,790.81066,633.5403,248.546736,438.7696401,253.546736,443.7696401
2445,5359,22.46,782.479,639.5646,BARISTAseq,L5,782.479,639.5646,249.601306,448.9969051,254.601306,453.9969051
2446,5360,77.06,781.05174,650.9739,BARISTAseq,L5,781.05174,650.9739,258.770569,455.9347407,263.770569,460.9347407
2447,5361,68.79,783.55635,669.0319,BARISTAseq,L5,783.55635,669.0319,275.663701,462.7894191,280.663701,467.7894191
2448,5362,26.69,787.3747,683.4145,BARISTAseq,L5,787.3747,683.4145,290.029775,466.6694599,295.029775,471.6694599
2449,5363,55.8,786.7162,693.7826,BARISTAseq,L5,786.7162,693.7826,298.681338,472.4210787,303.681338,477.4210787
2450,5364,172.0,780.5867,716.2175,BARISTAseq,L5,780.5867,716.2175,315.050973,488.941754,320.050973,493.941754
2451,5365,46.81,777.72092,726.6644,BARISTAseq,L5,777.72092,726.6644,322.667684,496.6446269,327.667684,501.6446269
2452,5366,104.4,785.58888,727.9524,BARISTAseq,L5,785.58888,727.9524,327.71519,490.4732056,332.71519,495.4732056
2453,5367,44.92,784.49405,739.3466,BARISTAseq,L5,784.49405,739.3466,337.03756,497.1155843,342.03756,502.1155843
2454,5369,94.12,783.4337,775.618,BARISTAseq,L5,783.4337,775.618,367.925282,516.1599654,372.925282,521.1599654
2455,5370,90.68,780.76572,805.4312,BARISTAseq,L5,780.76572,805.4312,392.415579,533.3694348,397.415579,538.3694348
2456,5371,102.5,787.11371,840.1706,BARISTAseq,L5,787.11371,840.1706,425.678502,545.2312767,430.678502,550.2312767
2457,5372,108.7,781.31446,878.0133,BARISTAseq,L5,781.31446,878.0133,455.559088,569.1656236,460.559088,574.1656236
2458,5374,126.9,780.2711,928.8404,BARISTAseq,L5,780.2711,928.8404,499.063123,595.469178,504.063123,600.469178
2459,5375,43.64,785.16766,984.0661,BARISTAseq,L5,785.16766,984.0661,549.345583,618.8258509,554.345583,623.8258509
2460,5376,38.37,786.13008,1101.8925,BARISTAseq,L4,786.13008,1101.8925,651.885517,676.8736212,656.885517,681.8736212
